"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 09, 2016","990.62","1,009.50","1,017.38","984.38","-","-2.12%"
"Nov 08, 2016","1,012.12","999.12","1,020.38","997.12","-","1.35%"
"Nov 07, 2016","998.62","991.50","1,001.62","990.12","-","0.83%"
"Nov 04, 2016","990.38","989.75","994.62","984.12","-","0.08%"
"Nov 03, 2016","989.62","986.12","993.88","985.62","-","0.34%"
"Nov 02, 2016","986.25","991.88","995.38","983.38","-","-0.69%"
"Nov 01, 2016","993.12","1,011.75","1,015.88","991.75","-","-1.85%"
"Oct 31, 2016","1,011.88","1,013.62","1,018.12","1,006.50","-","1.02%"
"Oct 28, 2016","1,001.62","1,012.75","1,017.38","1,000.62","-","-1.23%"
"Oct 27, 2016","1,014.12","1,008.25","1,019.88","1,002.75","-","0.50%"
"Oct 26, 2016","1,009.12","989.88","1,010.88","989.50","-","1.84%"
"Oct 25, 2016","990.88","990.25","996.88","981.38","-","-0.15%"
"Oct 24, 2016","992.38","981.88","999.62","979.88","-","1.10%"
"Oct 21, 2016","981.62","977.38","983.88","974.50","-","0.61%"
"Oct 20, 2016","975.62","980.50","989.62","973.50","-","-0.51%"
"Oct 19, 2016","980.62","971.62","981.62","971.12","-","0.87%"
"Oct 18, 2016","972.12","977.38","986.88","971.62","-","-0.51%"
"Oct 17, 2016","977.12","961.62","978.50","961.25","-","1.61%"
"Oct 14, 2016","961.62","955.12","974.12","952.12","-","0.56%"
"Oct 13, 2016","956.25","946.00","959.38","937.38","-","1.12%"
"Oct 12, 2016","945.62","952.75","971.12","943.38","-","-0.94%"
"Oct 11, 2016","954.62","953.38","960.62","951.88","-","-0.03%"
"Oct 10, 2016","954.88","955.12","964.12","950.12","-","-0.25%"
"Oct 07, 2016","957.25","958.50","973.12","955.62","-","-0.12%"
"Oct 06, 2016","958.38","957.62","959.62","947.38","-","0.10%"
"Oct 05, 2016","957.38","963.88","967.62","950.62","-","-0.60%"
"Oct 04, 2016","963.12","971.50","971.88","960.38","-","-1.08%"
"Oct 03, 2016","973.62","952.75","974.88","946.62","-","1.92%"
"Sep 30, 2016","955.25","949.38","958.38","943.50","-","0.49%"
"Sep 29, 2016","950.62","948.00","957.12","946.12","-","0.53%"
"Sep 28, 2016","945.62","952.00","955.38","944.75","-","-0.68%"
"Sep 27, 2016","952.12","947.62","953.12","934.12","-","0.74%"
"Sep 26, 2016","945.12","952.25","960.12","943.88","-","-1.13%"
"Sep 23, 2016","955.88","975.50","976.12","952.75","-","-2.15%"
"Sep 22, 2016","976.88","974.75","983.12","970.38","-","0.18%"
"Sep 21, 2016","975.12","988.38","990.12","971.62","-","-1.49%"
"Sep 20, 2016","989.88","974.38","993.88","971.00","-","1.96%"
"Sep 19, 2016","970.88","970.88","981.12","966.12","-","0.34%"
"Sep 16, 2016","967.62","949.12","968.75","945.62","-","1.73%"
"Sep 15, 2016","951.12","943.62","952.88","941.38","-","0.90%"
"Sep 14, 2016","942.62","943.75","947.88","940.62","-","-0.24%"
"Sep 13, 2016","944.88","962.88","970.88","942.62","-","-2.10%"
"Sep 12, 2016","965.12","977.12","989.25","959.12","-","-1.66%"
"Sep 09, 2016","981.38","976.88","983.12","971.88","-","0.51%"
"Sep 08, 2016","976.38","977.50","983.12","970.38","-","0.15%"
"Sep 07, 2016","974.88","959.38","977.88","958.12","-","1.56%"
"Sep 06, 2016","959.88","954.38","963.75","946.62","-","0.89%"
"Sep 02, 2016","951.38","946.12","955.38","946.12","-","0.72%"
"Sep 01, 2016","944.62","943.88","948.38","937.12","-","0.29%"
"Aug 31, 2016","941.88","952.12","955.62","938.12","-","-0.79%"
"Aug 30, 2016","949.38","964.62","968.50","946.62","-","-4.15%"
"Aug 26, 2016","990.50","997.38","1,001.62","982.75","-","-0.83%"
"Aug 25, 2016","998.75","1,026.88","1,029.00","998.75","-","-3.12%"
"Aug 24, 2016","1,030.88","1,034.25","1,036.00","1,021.62","-","-0.31%"
"Aug 23, 2016","1,034.12","1,033.75","1,036.75","1,026.62","-","-0.01%"
"Aug 22, 2016","1,034.25","1,024.75","1,041.12","1,023.12","-","0.75%"
"Aug 19, 2016","1,026.50","1,032.50","1,034.88","1,016.88","-","-0.63%"
"Aug 18, 2016","1,033.00","1,033.50","1,034.62","1,011.88","-","0.28%"
"Aug 17, 2016","1,030.12","1,022.00","1,030.88","1,015.75","-","1.05%"
"Aug 16, 2016","1,019.38","1,023.88","1,028.38","1,012.12","-","-0.45%"
"Aug 15, 2016","1,024.00","999.88","1,026.88","996.88","-","2.61%"
"Aug 12, 2016","998.00","1,001.00","1,008.88","980.50","-","-0.39%"
"Aug 11, 2016","1,001.88","999.88","1,007.50","995.62","-","0.36%"
"Aug 10, 2016","998.25","1,006.25","1,014.25","989.12","-","-0.71%"
"Aug 09, 2016","1,005.38","1,000.25","1,014.88","993.50","-","0.50%"
"Aug 08, 2016","1,000.38","996.75","1,002.25","987.75","-","1.28%"
"Aug 05, 2016","987.75","976.38","994.75","975.62","-","1.37%"
"Aug 04, 2016","974.38","973.38","984.75","968.38","-","0.09%"
"Aug 03, 2016","973.50","974.75","985.62","969.25","-","0.31%"
"Aug 02, 2016","970.50","976.50","986.38","961.62","-","-0.96%"
"Aug 01, 2016","979.88","1,009.88","1,017.50","976.88","-","-3.87%"
"Jul 29, 2016","1,019.38","994.75","1,022.88","984.38","-","2.71%"
"Jul 28, 2016","992.50","1,005.38","1,010.38","988.50","-","-0.68%"
"Jul 27, 2016","999.25","984.38","1,006.88","983.38","-","1.41%"
"Jul 26, 2016","985.38","975.00","994.12","974.00","-","0.95%"
"Jul 25, 2016","976.12","993.25","1,002.38","973.75","-","-3.05%"
"Jul 22, 2016","1,006.88","1,035.25","1,037.00","985.25","-","-2.47%"
"Jul 21, 2016","1,032.38","1,026.00","1,042.38","1,023.75","-","0.56%"
"Jul 20, 2016","1,026.62","1,045.88","1,056.12","1,025.00","-","-1.63%"
"Jul 19, 2016","1,043.62","1,072.75","1,078.62","1,041.25","-","-3.27%"
"Jul 18, 2016","1,078.88","1,062.88","1,082.00","1,050.38","-","0.44%"
"Jul 15, 2016","1,074.12","1,084.75","1,097.12","1,056.62","-","-0.81%"
"Jul 14, 2016","1,082.88","1,110.25","1,140.75","1,079.88","-","-3.52%"
"Jul 13, 2016","1,122.38","1,109.00","1,134.50","1,096.75","-","1.94%"
"Jul 12, 2016","1,101.00","1,076.12","1,101.88","1,072.88","-","2.24%"
"Jul 11, 2016","1,076.88","1,096.88","1,100.75","1,074.62","-","-0.51%"
"Jul 08, 2016","1,082.38","1,050.62","1,084.00","1,045.75","-","2.99%"
"Jul 07, 2016","1,051.00","1,106.00","1,117.12","1,050.38","-","-4.31%"
"Jul 06, 2016","1,098.38","1,109.75","1,114.38","1,063.25","-","-0.90%"
"Jul 05, 2016","1,108.38","1,144.75","1,144.75","1,105.12","-","-4.79%"
"Jul 01, 2016","1,164.12","1,177.25","1,178.50","1,163.12","-","-0.86%"
"Jun 30, 2016","1,174.25","1,139.88","1,181.12","1,121.00","-","3.04%"
"Jun 29, 2016","1,139.62","1,148.25","1,151.62","1,136.62","-","-0.57%"
"Jun 28, 2016","1,146.12","1,128.12","1,161.62","1,124.62","-","1.54%"
"Jun 27, 2016","1,128.75","1,101.38","1,135.62","1,101.38","-","2.56%"
"Jun 24, 2016","1,100.62","1,125.25","1,131.50","1,099.38","-","-2.08%"
"Jun 23, 2016","1,124.00","1,140.25","1,142.50","1,123.38","-","-1.15%"
"Jun 22, 2016","1,137.12","1,130.75","1,146.88","1,126.12","-","0.40%"
"Jun 21, 2016","1,132.62","1,144.50","1,151.75","1,129.12","-","-1.03%"
"Jun 20, 2016","1,144.38","1,156.50","1,156.75","1,140.38","-","-1.28%"
"Jun 17, 2016","1,159.25","1,132.75","1,159.25","1,132.75","-","2.15%"
"Jun 16, 2016","1,134.88","1,153.88","1,159.88","1,128.88","-","-1.86%"
"Jun 15, 2016","1,156.38","1,167.00","1,177.88","1,154.62","-","-1.09%"
"Jun 14, 2016","1,169.12","1,166.75","1,176.12","1,152.62","-","0.02%"
"Jun 13, 2016","1,168.88","1,194.88","1,198.25","1,167.38","-","-0.86%"
"Jun 10, 2016","1,179.00","1,174.88","1,207.75","1,169.12","-","0.20%"
"Jun 09, 2016","1,176.62","1,176.88","1,184.75","1,166.38","-","-0.13%"
"Jun 08, 2016","1,178.12","1,142.00","1,189.12","1,138.12","-","3.12%"
"Jun 07, 2016","1,142.50","1,133.12","1,148.62","1,129.12","-","0.52%"
"Jun 06, 2016","1,136.62","1,144.62","1,161.88","1,136.12","-","0.43%"
"Jun 03, 2016","1,131.75","1,142.25","1,168.12","1,127.38","-","-1.08%"
"Jun 02, 2016","1,144.12","1,102.38","1,144.50","1,100.88","-","4.14%"
"Jun 01, 2016","1,098.62","1,075.25","1,098.88","1,068.62","-","1.92%"
"May 31, 2016","1,077.88","1,088.38","1,096.12","1,077.38","-","-0.74%"
"May 27, 2016","1,085.88","1,076.00","1,090.62","1,071.88","-","0.49%"
"May 26, 2016","1,080.62","1,085.25","1,097.88","1,073.50","-","-0.36%"
"May 25, 2016","1,084.50","1,057.25","1,087.88","1,054.88","-","2.78%"
"May 24, 2016","1,055.12","1,058.88","1,069.62","1,043.88","-","-0.40%"
"May 23, 2016","1,059.38","1,077.12","1,079.12","1,052.12","-","-1.52%"
"May 20, 2016","1,075.75","1,074.50","1,087.38","1,063.38","-","0.48%"
"May 19, 2016","1,070.62","1,073.88","1,074.62","1,051.38","-","-0.45%"
"May 18, 2016","1,075.50","1,079.75","1,087.88","1,063.88","-","-0.41%"
"May 17, 2016","1,079.88","1,063.12","1,085.62","1,062.88","-","1.39%"
"May 16, 2016","1,065.12","1,060.25","1,071.62","1,055.62","-","0.02%"
"May 13, 2016","1,064.88","1,071.25","1,075.38","1,057.88","-","-0.51%"
"May 12, 2016","1,070.38","1,078.75","1,089.62","1,063.00","-","-0.61%"
"May 11, 2016","1,077.00","1,080.38","1,090.62","1,073.12","-","-0.70%"
"May 10, 2016","1,084.62","1,025.12","1,090.62","1,023.62","-","5.65%"
"May 09, 2016","1,026.62","1,036.88","1,043.62","1,019.12","-","-0.61%"
"May 06, 2016","1,032.88","1,011.75","1,033.62","1,008.62","-","2.08%"
"May 05, 2016","1,011.88","1,035.12","1,047.38","1,011.50","-","-2.13%"
"May 04, 2016","1,033.88","1,026.38","1,045.62","1,022.25","-","0.39%"
"May 03, 2016","1,029.88","1,043.12","1,057.12","1,023.62","-","-1.29%"
"May 02, 2016","1,043.38","1,028.12","1,043.38","1,020.62","-","1.31%"
"Apr 29, 2016","1,029.88","1,023.75","1,037.88","1,018.38","-","0.22%"
"Apr 28, 2016","1,027.62","1,024.62","1,046.12","1,018.12","-","-0.12%"
"Apr 27, 2016","1,028.88","1,026.50","1,029.62","1,011.12","-","0.10%"
"Apr 26, 2016","1,027.88","1,009.00","1,027.88","1,001.62","-","1.68%"
"Apr 25, 2016","1,010.88","994.62","1,029.50","986.38","-","2.59%"
"Apr 22, 2016","985.38","1,016.50","1,017.00","979.12","-","-3.41%"
"Apr 21, 2016","1,020.12","1,007.38","1,034.62","1,002.75","-","0.99%"
"Apr 20, 2016","1,010.12","980.62","1,012.12","975.88","-","2.47%"
"Apr 19, 2016","985.75","953.62","986.38","953.12","-","3.40%"
"Apr 18, 2016","953.38","954.12","964.12","949.88","-","-0.39%"
"Apr 15, 2016","957.12","947.38","958.12","946.38","-","0.79%"
"Apr 14, 2016","949.62","955.12","959.38","946.88","-","-0.60%"
"Apr 13, 2016","955.38","938.38","957.62","938.12","-","2.22%"
"Apr 12, 2016","934.62","927.12","937.38","924.75","-","0.73%"
"Apr 11, 2016","927.88","916.12","929.38","915.38","-","1.28%"
"Apr 08, 2016","916.12","905.12","916.38","903.12","-","1.35%"
"Apr 07, 2016","903.88","908.62","909.62","903.62","-","-0.50%"
"Apr 06, 2016","908.38","903.88","909.62","901.12","-","0.36%"
"Apr 05, 2016","905.12","911.88","916.38","905.12","-","-0.90%"
"Apr 04, 2016","913.38","918.25","922.38","912.88","-","-0.34%"
"Apr 01, 2016","916.50","909.88","917.88","908.38","-","0.43%"
"Mar 31, 2016","912.62","908.38","913.88","896.88","-","0.38%"
"Mar 30, 2016","909.12","915.12","916.88","909.12","-","-0.74%"
"Mar 29, 2016","915.88","908.38","916.38","907.12","-","0.71%"
"Mar 28, 2016","909.38","911.12","914.62","906.38","-","-0.11%"
"Mar 24, 2016","910.38","905.12","911.62","902.12","-","0.47%"
"Mar 23, 2016","906.12","909.38","912.38","901.63","-","-0.49%"
"Mar 22, 2016","910.62","901.13","913.88","900.13","-","1.00%"
"Mar 21, 2016","901.63","895.38","904.88","892.38","-","0.47%"
"Mar 18, 2016","897.38","897.13","904.62","896.13","-","0.06%"
"Mar 17, 2016","896.88","894.88","904.38","893.62","-","0.25%"
"Mar 16, 2016","894.62","891.50","894.62","886.12","-","0.28%"
"Mar 15, 2016","892.12","894.62","895.38","888.63","-","-0.45%"
"Mar 14, 2016","896.13","892.62","896.88","890.38","-","0.08%"
"Mar 11, 2016","895.38","887.63","896.62","887.38","-","0.73%"
"Mar 10, 2016","888.88","885.12","889.88","881.38","-","0.37%"
"Mar 09, 2016","885.62","883.13","887.88","880.38","-","0.14%"
"Mar 08, 2016","884.38","880.12","884.63","875.38","-","0.37%"
"Mar 07, 2016","881.12","881.25","887.38","880.63","-","0.31%"
"Mar 04, 2016","878.38","864.13","879.13","863.88","-","1.71%"
"Mar 03, 2016","863.63","861.12","865.38","857.62","-","0.26%"
"Mar 02, 2016","861.38","858.25","864.88","856.12","-","0.32%"
"Mar 01, 2016","858.63","861.25","866.38","857.12","-","-0.29%"
"Feb 29, 2016","861.12","862.88","864.88","860.12","-","-0.23%"
"Feb 26, 2016","863.12","866.63","869.12","861.88","-","-0.29%"
"Feb 25, 2016","865.62","872.13","876.38","865.12","-","-0.77%"
"Feb 24, 2016","872.38","873.38","874.88","869.38","-","-0.08%"
"Feb 23, 2016","873.12","883.25","883.25","871.38","-","-1.22%"
"Feb 22, 2016","883.88","881.75","889.88","880.38","-","0.63%"
"Feb 19, 2016","878.38","879.50","881.62","877.88","-","-0.17%"
"Feb 18, 2016","879.88","882.00","882.63","878.12","-","-0.27%"
"Feb 17, 2016","882.25","878.75","885.38","876.88","-","0.24%"
"Feb 16, 2016","880.13","876.38","882.63","873.38","-","0.86%"
"Feb 12, 2016","872.63","872.88","875.38","868.63","-","-0.06%"
"Feb 11, 2016","873.13","862.38","874.13","862.38","-","1.31%"
"Feb 10, 2016","861.88","863.25","866.13","861.63","-","-0.17%"
"Feb 09, 2016","863.38","862.75","866.13","859.63","-","0.06%"
"Feb 08, 2016","862.88","867.38","868.63","861.63","-","-0.52%"
"Feb 05, 2016","867.38","875.63","878.88","867.38","-","-0.79%"
"Feb 04, 2016","874.25","877.88","884.38","872.88","-","-0.33%"
"Feb 03, 2016","877.13","885.63","885.88","874.38","-","-1.04%"
"Feb 02, 2016","886.38","880.25","889.38","878.38","-","0.62%"
"Feb 01, 2016","880.88","882.88","882.88","876.13","-","-0.17%"
"Jan 29, 2016","882.38","868.88","882.88","867.13","-","1.67%"
"Jan 28, 2016","867.88","882.50","884.13","867.38","-","-1.75%"
"Jan 27, 2016","883.38","875.88","884.88","875.75","-","0.83%"
"Jan 26, 2016","876.13","879.75","882.13","875.63","-","-0.48%"
"Jan 25, 2016","880.38","876.63","881.88","870.88","-","0.46%"
"Jan 22, 2016","876.38","878.88","886.13","874.88","-","-0.28%"
"Jan 21, 2016","878.88","874.63","885.63","872.38","-","0.51%"
"Jan 20, 2016","874.38","881.88","883.75","870.63","-","-1.05%"
"Jan 19, 2016","883.63","881.00","887.88","880.63","-","0.60%"
"Jan 17, 2016","878.38","878.38","878.38","878.38","-","0.00%"
"Jan 15, 2016","878.38","882.38","882.63","871.25","-","-0.51%"
"Jan 14, 2016","882.88","878.63","884.38","874.88","-","0.34%"
"Jan 13, 2016","879.88","874.75","880.63","871.13","-","0.60%"
"Jan 12, 2016","874.63","861.50","881.00","857.38","-","1.57%"
"Jan 11, 2016","861.13","865.50","869.63","859.63","-","-0.49%"
"Jan 08, 2016","865.38","864.88","870.63","863.63","-","0.12%"
"Jan 07, 2016","864.38","864.13","868.63","858.38","-","-0.03%"
"Jan 06, 2016","864.63","856.63","867.63","852.38","-","0.88%"
"Jan 05, 2016","857.13","858.13","864.63","855.63","-","0.12%"
"Jan 04, 2016","856.13","863.13","867.13","853.38","-","-0.87%"
"Dec 31, 2015","863.63","868.88","872.88","863.13","-","-0.69%"
"Dec 30, 2015","869.63","865.13","872.63","864.13","-","0.49%"
"Dec 29, 2015","865.38","862.63","871.88","861.13","-","0.35%"
"Dec 28, 2015","862.38","870.13","871.38","860.63","-","-1.36%"
"Dec 27, 2015","874.25","874.25","874.25","874.25","-","-0.29%"
"Dec 24, 2015","876.75","882.50","884.88","875.13","-","-0.55%"
"Dec 23, 2015","881.63","885.63","888.50","881.13","-","-0.42%"
"Dec 22, 2015","885.38","890.75","895.13","885.13","-","-0.62%"
"Dec 21, 2015","890.88","891.63","896.13","887.13","-","-0.08%"
"Dec 18, 2015","891.63","876.13","893.38","873.38","-","1.65%"
"Dec 17, 2015","877.13","859.88","878.00","854.25","-","1.62%"
"Dec 16, 2015","863.13","866.88","870.88","856.13","-","-0.40%"
"Dec 15, 2015","866.63","874.63","877.63","866.63","-","-0.91%"
"Dec 14, 2015","874.63","870.75","877.63","868.13","-","0.43%"
"Dec 11, 2015","870.88","878.00","884.13","870.13","-","-0.85%"
"Dec 10, 2015","878.38","877.00","886.38","873.13","-","0.23%"
"Dec 09, 2015","876.38","877.38","883.63","869.88","-","0.00%"
"Dec 08, 2015","876.38","885.88","886.88","872.88","-","-0.71%"
"Dec 07, 2015","882.63","905.75","909.63","881.63","-","-2.62%"
"Dec 04, 2015","906.38","896.75","906.38","892.88","-","1.09%"
"Dec 03, 2015","896.63","890.75","897.63","885.13","-","0.48%"
"Dec 02, 2015","892.38","889.00","894.63","885.00","-","0.35%"
"Dec 01, 2015","889.25","880.88","891.63","880.13","-","0.86%"
"Nov 30, 2015","881.63","873.13","883.13","870.38","-","0.89%"
"Nov 27, 2015","873.88","875.38","877.63","871.13","-","-0.17%"
"Nov 25, 2015","875.38","863.00","876.88","861.63","-","1.42%"
"Nov 24, 2015","863.13","863.38","869.13","861.38","-","-0.12%"
"Nov 23, 2015","864.13","854.50","865.38","844.38","-","0.70%"
"Nov 20, 2015","858.13","859.75","861.13","852.13","-","-0.23%"
"Nov 19, 2015","860.13","858.00","862.88","852.63","-","0.23%"
"Nov 18, 2015","858.13","864.13","867.63","852.63","-","-0.64%"
"Nov 17, 2015","863.63","859.38","864.88","857.88","-","0.52%"
"Nov 16, 2015","859.13","854.50","860.13","851.38","-","0.41%"
"Nov 13, 2015","855.63","862.25","862.25","854.88","-","-0.84%"
"Nov 12, 2015","862.88","860.38","865.13","855.13","-","0.17%"
"Nov 11, 2015","861.38","856.75","861.38","854.13","-","0.61%"
"Nov 10, 2015","856.13","865.63","868.38","850.13","-","-1.15%"
"Nov 09, 2015","866.13","867.63","871.88","865.88","-","-0.12%"
"Nov 06, 2015","867.13","864.75","868.25","858.38","-","0.26%"
"Nov 05, 2015","864.88","883.63","885.38","863.38","-","-2.23%"
"Nov 04, 2015","884.63","879.13","886.88","879.13","-","0.65%"
"Nov 03, 2015","878.88","879.75","886.63","875.63","-","0.03%"
"Nov 02, 2015","878.63","887.88","890.88","878.38","-","-0.73%"
"Oct 30, 2015","885.13","879.25","887.38","878.88","-","0.57%"
"Oct 29, 2015","880.13","882.38","886.38","875.63","-","-0.37%"
"Oct 28, 2015","883.38","889.88","891.38","882.13","-","-0.87%"
"Oct 27, 2015","891.13","885.13","894.38","880.38","-","0.73%"
"Oct 26, 2015","884.63","895.50","899.88","882.63","-","-1.17%"
"Oct 23, 2015","895.13","898.88","900.88","892.13","-","-0.39%"
"Oct 22, 2015","898.63","905.00","912.88","897.63","-","-0.69%"
"Oct 21, 2015","904.88","896.00","906.88","894.50","-","1.00%"
"Oct 20, 2015","895.88","890.38","901.63","889.63","-","0.56%"
"Oct 19, 2015","890.88","897.13","900.38","890.88","-","-0.81%"
"Oct 16, 2015","898.13","904.25","910.50","897.63","-","-0.79%"
"Oct 15, 2015","905.25","908.88","915.63","904.25","-","-0.56%"
"Oct 14, 2015","910.38","912.00","919.63","909.38","-","-0.27%"
"Oct 13, 2015","912.88","886.25","914.88","886.13","-","2.87%"
"Oct 12, 2015","887.38","886.13","894.25","885.88","-","0.28%"
"Oct 09, 2015","884.88","880.50","896.63","871.63","-","0.45%"
"Oct 08, 2015","880.88","890.38","891.63","880.13","-","-1.11%"
"Oct 07, 2015","890.75","887.13","895.75","885.88","-","0.32%"
"Oct 06, 2015","887.88","880.63","895.38","879.50","-","0.48%"
"Oct 05, 2015","883.63","874.13","885.88","872.13","-","1.12%"
"Oct 02, 2015","873.88","877.38","881.88","868.38","-","-0.40%"
"Oct 01, 2015","877.38","891.25","899.13","876.88","-","-1.60%"
"Sep 30, 2015","891.63","883.63","901.75","881.38","-","0.89%"
"Sep 29, 2015","883.75","876.63","884.63","873.63","-","0.78%"
"Sep 28, 2015","876.88","888.50","891.38","875.75","-","-1.35%"
"Sep 25, 2015","888.88","869.38","889.88","869.38","-","2.45%"
"Sep 24, 2015","867.63","863.13","869.13","858.13","-","0.46%"
"Sep 23, 2015","863.63","861.38","869.38","861.38","-","0.17%"
"Sep 22, 2015","862.13","871.63","873.38","861.13","-","-1.32%"
"Sep 21, 2015","873.63","867.88","877.13","865.13","-","0.75%"
"Sep 18, 2015","867.13","883.88","886.38","867.13","-","-1.95%"
"Sep 17, 2015","884.38","886.38","890.38","880.88","-","-0.25%"
"Sep 16, 2015","886.63","888.88","894.13","883.38","-","-0.23%"
"Sep 15, 2015","888.63","886.50","894.38","883.38","-","0.57%"
"Sep 14, 2015","883.63","875.63","888.13","875.63","-","1.06%"
"Sep 11, 2015","874.38","874.75","877.75","854.88","-","0.11%"
"Sep 10, 2015","873.38","871.50","879.13","868.63","-","0.14%"
"Sep 09, 2015","872.13","875.88","885.63","870.88","-","-0.74%"
"Sep 08, 2015","878.63","870.38","884.63","870.13","-","1.41%"
"Sep 04, 2015","866.38","869.25","875.88","865.38","-","-0.40%"
"Sep 03, 2015","869.88","874.75","882.38","868.38","-","-0.43%"
"Sep 02, 2015","873.63","874.38","880.13","865.13","-","-0.11%"
"Sep 01, 2015","874.63","884.50","886.63","868.63","-","-1.41%"
"Aug 31, 2015","887.13","884.25","888.13","871.13","-","-0.66%"
"Aug 28, 2015","893.00","887.75","895.63","884.25","-","0.90%"
"Aug 27, 2015","885.00","880.38","894.25","880.00","-","0.84%"
"Aug 26, 2015","877.63","893.13","898.13","877.00","-","-1.80%"
"Aug 25, 2015","893.75","894.13","908.25","886.88","-","0.06%"
"Aug 24, 2015","893.25","901.25","906.13","874.38","-","-1.45%"
"Aug 21, 2015","906.38","920.38","921.00","904.25","-","-1.52%"
"Aug 20, 2015","920.38","904.75","922.75","898.75","-","1.81%"
"Aug 19, 2015","904.00","913.25","917.00","899.88","-","-0.95%"
"Aug 18, 2015","912.63","925.00","929.38","912.63","-","-1.51%"
"Aug 17, 2015","926.63","919.00","933.25","919.00","-","0.19%"
"Aug 14, 2015","924.88","937.88","937.88","921.63","-","-1.36%"
"Aug 13, 2015","937.63","920.88","937.88","920.88","-","2.05%"
"Aug 12, 2015","918.75","981.75","985.00","910.50","-","-6.38%"
"Aug 11, 2015","981.38","1,004.50","1,004.50","978.88","-","-2.75%"
"Aug 10, 2015","1,009.13","979.38","1,009.13","977.88","-","3.30%"
"Aug 07, 2015","976.88","955.38","976.88","952.25","-","2.21%"
"Aug 06, 2015","955.75","962.75","965.00","952.88","-","-0.79%"
"Aug 05, 2015","963.38","948.88","964.13","948.50","-","1.43%"
"Aug 04, 2015","949.75","944.13","957.00","942.75","-","0.53%"
"Aug 03, 2015","944.75","950.38","953.75","939.75","-","-0.88%"
"Jul 31, 2015","953.13","965.63","966.50","951.88","-","-1.23%"
"Jul 30, 2015","965.00","956.88","970.25","956.50","-","0.89%"
"Jul 29, 2015","956.50","956.50","965.38","949.75","-","0.16%"
"Jul 28, 2015","955.00","942.13","956.00","941.63","-","1.81%"
"Jul 27, 2015","938.00","962.50","962.50","937.88","-","-5.34%"
"Jul 24, 2015","990.88","1,010.50","1,011.38","988.88","-","-1.89%"
"Jul 23, 2015","1,010.00","1,022.00","1,028.88","1,004.50","-","-1.28%"
"Jul 22, 2015","1,023.13","1,019.13","1,027.38","1,011.63","-","0.40%"
"Jul 21, 2015","1,019.00","1,011.13","1,019.88","1,008.25","-","1.02%"
"Jul 20, 2015","1,008.75","1,011.00","1,012.63","998.25","-","-0.54%"
"Jul 17, 2015","1,014.25","1,017.00","1,021.25","1,007.63","-","-0.22%"
"Jul 16, 2015","1,016.50","1,027.50","1,038.13","1,015.25","-","-0.91%"
"Jul 15, 2015","1,025.88","1,030.88","1,034.75","1,014.38","-","-0.79%"
"Jul 14, 2015","1,034.00","1,039.00","1,053.13","1,031.25","-","-0.42%"
"Jul 13, 2015","1,038.38","1,030.25","1,040.38","1,021.38","-","0.65%"
"Jul 10, 2015","1,031.63","1,026.25","1,048.00","1,022.25","-","0.56%"
"Jul 09, 2015","1,025.88","995.88","1,033.63","995.75","-","3.13%"
"Jul 08, 2015","994.75","995.25","1,008.13","987.63","-","0.14%"
"Jul 07, 2015","993.38","1,021.38","1,025.63","989.13","-","-2.79%"
"Jul 06, 2015","1,021.88","1,032.00","1,032.00","1,016.88","-","-1.46%"
"Jul 03, 2015","1,037.00","1,037.00","1,037.00","1,037.00","-","0.00%"
"Jul 02, 2015","1,037.00","1,039.75","1,047.13","1,028.88","-","-0.35%"
"Jul 01, 2015","1,040.63","1,048.00","1,054.75","1,033.38","-","-0.73%"
"Jun 30, 2015","1,048.25","993.88","1,051.13","985.50","-","5.36%"
"Jun 29, 2015","994.88","992.00","1,007.88","990.25","-","-0.48%"
"Jun 26, 2015","999.63","998.88","1,024.13","997.88","-","0.15%"
"Jun 25, 2015","998.13","981.00","1,002.50","980.25","-","1.65%"
"Jun 24, 2015","981.88","987.50","990.38","979.13","-","-0.51%"
"Jun 23, 2015","986.88","989.63","995.88","978.13","-","-0.24%"
"Jun 22, 2015","989.25","972.63","989.88","971.63","-","1.87%"
"Jun 19, 2015","971.13","976.00","981.38","966.63","-","-0.58%"
"Jun 18, 2015","976.75","967.75","981.63","962.13","-","1.05%"
"Jun 17, 2015","966.63","957.88","971.88","957.88","-","0.87%"
"Jun 16, 2015","958.25","939.50","958.63","938.88","-","2.10%"
"Jun 15, 2015","938.50","939.88","943.63","930.38","-","-0.11%"
"Jun 12, 2015","939.50","939.75","946.88","933.38","-","-0.17%"
"Jun 11, 2015","941.13","948.38","952.88","938.13","-","-0.87%"
"Jun 10, 2015","949.38","951.00","957.38","944.63","-","-0.12%"
"Jun 09, 2015","950.50","946.88","954.88","943.38","-","0.60%"
"Jun 08, 2015","944.88","938.00","950.88","935.38","-","0.67%"
"Jun 05, 2015","938.63","944.75","951.88","935.38","-","-0.82%"
"Jun 04, 2015","946.38","933.63","948.63","932.38","-","1.18%"
"Jun 03, 2015","935.38","941.00","945.63","931.63","-","-0.53%"
"Jun 02, 2015","940.38","926.38","944.38","925.38","-","1.48%"
"Jun 01, 2015","926.63","931.63","934.88","921.63","-","-0.83%"
"May 29, 2015","934.38","926.00","937.38","924.88","-","0.85%"
"May 28, 2015","926.50","926.50","934.13","922.13","-","-0.07%"
"May 27, 2015","927.13","922.25","931.63","922.13","-","0.54%"
